index,username,puzzle,allTbObTee,lastThreeTbObTee,allCbTe,lastThreeCbTe,allC,lastThreeC,allT,lastThreeT,allCbCe,lastThreeCbCe,allTbCe,lastThreeTbCe,allTbCOe,lastThreeTbCOe,allTbObCee,lastThreeTbObCee,allCbTbCee,lastThreeCbTbCee,allTbCObTee,lastThreeTbCObTee,allTbOe,lastThreeTbOe,cogLoad,structureQuits,structureConsectiveQuits,numStmtsInLock,numConstructsInLock,numStmtsAfterLock,numConstructsAfterLock,nestingDepth,unfamMethods,structContent,uniqueStmts,CCnt,CbCeCnt,CbTbCeeCnt,CbTeCnt,TCnt,TbCeCnt,TbCObTeeCnt,TbCOeCnt,TbObCeeCnt,TbObTeeCnt,TbOeCnt,all_cogLoad,str_cogLoadAvg,str_numAttemptsAvg,str_changeInScoreAvg,str_numAttemptsConstructErrorsAvg,str_changeInConstructScoreAvg,str_postRefPlayScore Avg,str_numAttemptsOfdoTogetherRearrangementsAvg,str_numAttemptsOfoneOrZeroInDoTAvg,str_numAttemptsWithoutOrderingBoxAvg,str_constructReverseUsageAvg,str_countsOfPlayConsecutivelyAvg,str_countsOfPlayPuzConsecutivelyAvg,str_countsOfPlayRefConsecutivelyAvg,str_countsOfPlayRatioAvg,str_noRefPlayedBoolean,str_numRepeatedErrorWithInsertionsAvg,str_numCorrectedFirstWrongIndexAvg,str_numReducedFirstWrongIndexAvg,str_numRepeatedFirstWrongStmtAvg,str_numMoveSameStmtConsecutivelyAvg,str_numPlaySameSetAvg,str_numCorrectButNotPlayedAvg,str_numResetAvg,str_numStepsAvg,str_numStepsDecCorrectInOrderingBoxAvg,str_numStepsSeparatedNestsAvg,str_numStmtsInLockAvg,str_numConstructsInLockAvg,str_numStmtsAfterLockAvg,str_numConstructsAfterLockAvg,str_nestingDepthAvg,str_unfamMethodsAvg,str_structContentAvg,str_uniqueStmtsAvg,str_CCntAvg,str_CbCeCntAvg,str_CbTbCeeCntAvg,str_CbTeCntAvg,str_TCntAvg,str_TbCeCntAvg,str_TbCObTeeCntAvg,str_TbCOeCntAvg,str_TbObCeeCntAvg,str_TbObTeeCntAvg,str_TbOeCntAvg,notStr_cogLoadAvg,notStr_numAttemptsAvg,notStr_changeInScoreAvg,notStr_numAttemptsConstructErrorsAvg,notStr_changeInConstructScoreAvg,notStr_postRefPlayScore Avg,notStr_numAttemptsOfdoTogetherRearrangementsAvg,notStr_numAttemptsOfoneOrZeroInDoTAvg,notStr_numAttemptsWithoutOrderingBoxAvg,notStr_constructReverseUsageAvg,notStr_countsOfPlayConsecutivelyAvg,notStr_countsOfPlayPuzConsecutivelyAvg,notStr_countsOfPlayRefConsecutivelyAvg,notStr_countsOfPlayRatioAvg,notStr_noRefPlayedBoolean,notStr_numRepeatedErrorWithInsertionsAvg,notStr_numCorrectedFirstWrongIndexAvg,notStr_numReducedFirstWrongIndexAvg,notStr_numRepeatedFirstWrongStmtAvg,notStr_numMoveSameStmtConsecutivelyAvg,notStr_numPlaySameSetAvg,notStr_numCorrectButNotPlayedAvg,notStr_numResetAvg,notStr_numStepsAvg,notStr_numStepsDecCorrectInOrderingBoxAvg,notStr_numStepsSeparatedNestsAvg,notStr_numStmtsInLockAvg,notStr_numConstructsInLockAvg,notStr_numStmtsAfterLockAvg,notStr_numConstructsAfterLockAvg,notStr_nestingDepthAvg,notStr_unfamMethodsAvg,notStr_structContentAvg,notStr_uniqueStmtsAvg,notStr_CCntAvg,notStr_CbCeCntAvg,notStr_CbTbCeeCntAvg,notStr_CbTeCntAvg,notStr_TCntAvg,notStr_TbCeCntAvg,notStr_TbCObTeeCntAvg,notStr_TbCOeCntAvg,notStr_TbObCeeCntAvg,notStr_TbObTeeCntAvg,notStr_TbOeCntAvg,lastThree_cogLoadAvg,lastThree_numAttemptsAvg,lastThree_changeInScoreAvg,lastThree_numAttemptsConstructErrorsAvg,lastThree_changeInConstructScoreAvg,lastThree_postRefPlayScore Avg,lastThree_numAttemptsOfdoTogetherRearrangementsAvg,lastThree_numAttemptsOfoneOrZeroInDoTAvg,lastThree_numAttemptsWithoutOrderingBoxAvg,lastThree_constructReverseUsageAvg,lastThree_countsOfPlayConsecutivelyAvg,lastThree_countsOfPlayPuzConsecutivelyAvg,lastThree_countsOfPlayRefConsecutivelyAvg,lastThree_countsOfPlayRatioAvg,lastThree_noRefPlayedBoolean,lastThree_numRepeatedErrorWithInsertionsAvg,lastThree_numCorrectedFirstWrongIndexAvg,lastThree_numReducedFirstWrongIndexAvg,lastThree_numRepeatedFirstWrongStmtAvg,lastThree_numMoveSameStmtConsecutivelyAvg,lastThree_numPlaySameSetAvg,lastThree_numCorrectButNotPlayedAvg,lastThree_numResetAvg,lastThree_numStepsAvg,lastThree_numStepsDecCorrectInOrderingBoxAvg,lastThree_numStepsSeparatedNestsAvg,lastThree_numStmtsInLockAvg,lastThree_numConstructsInLockAvg,lastThree_numStmtsAfterLockAvg,lastThree_numConstructsAfterLockAvg,lastThree_nestingDepthAvg,lastThree_unfamMethodsAvg,lastThree_structContentAvg,lastThree_uniqueStmtsAvg,lastThree_CCntAvg,lastThree_CbCeCntAvg,lastThree_CbTbCeeCntAvg,lastThree_CbTeCntAvg,lastThree_TCntAvg,lastThree_TbCeCntAvg,lastThree_TbCObTeeCntAvg,lastThree_TbCOeCntAvg,lastThree_TbObCeeCntAvg,lastThree_TbObTeeCntAvg,lastThree_TbOeCntAvg,last_cogLoadAvg,last_numAttemptsAvg,last_changeInScoreAvg,last_numAttemptsConstructErrorsAvg,last_changeInConstructScoreAvg,last_postRefPlayScore Avg,last_numAttemptsOfdoTogetherRearrangementsAvg,last_numAttemptsOfoneOrZeroInDoTAvg,last_numAttemptsWithoutOrderingBoxAvg,last_constructReverseUsageAvg,last_countsOfPlayConsecutivelyAvg,last_countsOfPlayPuzConsecutivelyAvg,last_countsOfPlayRefConsecutivelyAvg,last_countsOfPlayRatioAvg,last_noRefPlayedBoolean,last_numRepeatedErrorWithInsertionsAvg,last_numCorrectedFirstWrongIndexAvg,last_numReducedFirstWrongIndexAvg,last_numRepeatedFirstWrongStmtAvg,last_numMoveSameStmtConsecutivelyAvg,last_numPlaySameSetAvg,last_numCorrectButNotPlayedAvg,last_numResetAvg,last_numStepsAvg,last_numStepsDecCorrectInOrderingBoxAvg,last_numStepsSeparatedNestsAvg,last_numStmtsInLockAvg,last_numConstructsInLockAvg,last_numStmtsAfterLockAvg,last_numConstructsAfterLockAvg,last_nestingDepthAvg,last_unfamMethodsAvg,last_structContentAvg,last_uniqueStmtsAvg,last_CCntAvg,last_CbCeCntAvg,last_CbTbCeeCntAvg,last_CbTeCntAvg,last_TCntAvg,last_TbCeCntAvg,last_TbCObTeeCntAvg,last_TbCOeCntAvg,last_TbObCeeCntAvg,last_TbObTeeCntAvg,last_TbOeCntAvg
349,cl1Aqua Mask,repeat-ee.lgp,5,5,5,5,5,5,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,-0.692307692,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-2,6.333333333,0.383333333,2.666666667,-0.333333333,0.352380952,0,1.666666667,0,0,1,0,0,0.814814815,0,0.333333333,2,0.333333333,2,1,1,0,0,38.33333333,0.666666667,0,0,0,7,2,0.666666667,2,0.333333333,6.666666667,0,0,0,0.333333333,1,0.333333333,0,0,0,0,0,0,6.666666667,0.377777778,0.333333333,0,0.352380952,0,1,0,0,1,0,0,0.777777778,1,0.666666667,2.333333333,0.333333333,1.666666667,1.333333333,1,0,0,37.33333333,0.666666667,0,0,0,8,2,0.666666667,3.333333333,0,8,0,0,0,0.333333333,0.666666667,0.333333333,0,0,0,0,0,-1,9,0.4,0,0,0.2,0,2,0,0,2,0,0,0.333333333,0,0,2,0,1,3,1,0,0,69,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
350,cl1Aqua Mask,repeat-m.lgp,5,5,5,5,-4,2,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.769230769,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-3,3.666666667,0.133333333,0,0,0.352380952,0,0.666666667,0,0,0.666666667,0,0,0.777777778,1,0,1.333333333,0,1,1,1,0,0,27.33333333,0.333333333,0,0,0,6,1.333333333,0.666666667,2,0,6,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,-3,3.666666667,0.133333333,0,0,0.352380952,0,0.666666667,0,0,0.666666667,0,0,0.777777778,1,0,1.333333333,0,1,1,1,0,0,27.33333333,0.333333333,0,0,0,6,1.333333333,0.666666667,2,0,6,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,5,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0
351,cl1Aqua Mask,repeat-f.lgp,5,5,5,5,-4,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,-0.846153846,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-3,4.333333333,0.258333333,0,0,0.066666667,0,0.666666667,0,0,0.666666667,0,0,0.111111111,2,0,1.333333333,0.333333333,0.666666667,1.333333333,1,0,0,30.33333333,0.666666667,0,0,0,6,1.666666667,1,3.666666667,0,6,0.666666667,0.333333333,0,0,0.333333333,0,0,0,0,0,0,-3,4.333333333,0.258333333,0,0,0.066666667,0,0.666666667,0,0,0.666666667,0,0,0.111111111,2,0,1.333333333,0.333333333,0.666666667,1.333333333,1,0,0,30.33333333,0.666666667,0,0,0,6,1.666666667,1,3.666666667,0,6,0.666666667,0.333333333,0,0,0.333333333,0,0,0,0,0,0,-4,3,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,17,1,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
352,cl1Aqua Mask,repeat-gg.lgp,5,5,5,5,-3,-3.666666667,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,-0.903846154,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-3.666666667,2.666666667,0.402777778,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.333333333,0.333333333,0.333333333,1,0,0,14.66666667,0.333333333,0,0,0,4.333333333,1,1,2,0.333333333,3.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-3.666666667,2.666666667,0.402777778,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.333333333,0.333333333,0.333333333,1,0,0,14.66666667,0.333333333,0,0,0,4.333333333,1,1,2,0.333333333,3.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-3,4,0.833333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,22,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
353,cl1Aqua Mask,repeat-b.lgp,5,5,5,5,-3,-3.666666667,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,8,2,1,5,1,7,0,0,0,0,0,0,0,1,0,0,0,-0.980769231,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-3.666666667,2.666666667,0.402777778,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,2,0,1,0.333333333,0.333333333,0.333333333,1,0,0,15.66666667,0.333333333,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,-3.666666667,2.666666667,0.402777778,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,2,0,1,0.333333333,0.333333333,0.333333333,1,0,0,15.66666667,0.333333333,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,-4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
354,cl1Aqua Mask,repeat-e.lgp,5,5,5,5,-2,-0.666666667,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.961538462,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-2,8,0.527777778,0,0,0.333333333,0,0,0,0,2.666666667,0,0,0.543859649,1,0,3,1.666666667,1,1.333333333,1,0,0,37,0.666666667,0,0,0,6,1.333333333,1,2.333333333,0.666666667,5,0.333333333,0.333333333,0,0,0,0,0,0.333333333,0,0,0,-2,8,0.527777778,0,0,0.333333333,0,0,0,0,2.666666667,0,0,0.543859649,1,0,3,1.666666667,1,1.333333333,1,0,0,37,0.666666667,0,0,0,6,1.333333333,1,2.333333333,0.666666667,5,0.333333333,0.333333333,0,0,0,0,0,0.333333333,0,0,0,1,19,0.75,0,0,1.11E-16,0,0,0,0,8,0,0,0.631578947,0,0,7,5,2,4,1,0,0,81,2,0,0,0,8,2,1,5,1,7,0,0,0,0,0,0,0,1,0,0,0
355,cl1Aqua Mask,repeat-a.lgp,5,5,5,5,-2,0.333333333,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0,-0.980769231,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-1.333333333,8,0.375,0,0,0.5,0,0,0,0,3,0,0,0.710526316,0,0.333333333,3.333333333,1.666666667,1.333333333,1.333333333,1,0,0,35.66666667,0.666666667,0,0,0,6.666666667,1.333333333,1,3,0.333333333,6.333333333,1,0,0,0,0,0,0,0.333333333,0,0,0,-1.333333333,8,0.375,0,0,0.5,0,0,0,0,3,0,0,0.710526316,0,0.333333333,3.333333333,1.666666667,1.333333333,1.333333333,1,0,0,35.66666667,0.666666667,0,0,0,6.666666667,1.333333333,1,3,0.333333333,6.333333333,1,0,0,0,0,0,0,0.333333333,0,0,0,-1,4,0.375,0,0,0.5,0,0,0,0,1,0,0,0.5,0,1,2,0,1,0,1,0,0,18,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0
356,cl1Aqua Mask,repeat-g.lgp,5,5,5,5,-2,-3,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,4,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,-1.057692308,5,10,0.733333333,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,3,1,1,0,0,35,1,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-1.333333333,8.333333333,0.496212121,0,0,0.166666667,0,0,0,0,3,0,0,0.377192982,1,0.666666667,3.333333333,1.666666667,1,1.333333333,1,0,0,36.33333333,0.666666667,0,0,0,7,1.666666667,1,4.666666667,0.333333333,6.666666667,0.666666667,0,0,0,0,0,0,0.333333333,0.333333333,0,0,-1.333333333,8.333333333,0.496212121,0,0,0.166666667,0,0,0,0,3,0,0,0.377192982,1,0.666666667,3.333333333,1.666666667,1,1.333333333,1,0,0,36.33333333,0.666666667,0,0,0,7,1.666666667,1,4.666666667,0.333333333,6.666666667,0.666666667,0,0,0,0,0,0,0.333333333,0.333333333,0,0,-4,2,0.363636364,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,10,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0
357,cl1Aqua Mask,repeat-i.lgp,5,5,5,5,-1,-0.666666667,-1,-1,1,0.666666667,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,-0.961538462,3.333333333,12.33333333,0.744444444,7.333333333,-1,0.291666667,0,0.333333333,0,0,3.333333333,0,0,0.223443223,1,1.333333333,3.666666667,1,5.333333333,1.666666667,1,0,0,59.66666667,1.666666667,0,0,0,5.666666667,2.333333333,1.666666667,3,0.333333333,5.333333333,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,13.66666667,0.705555556,4.333333333,-0.666666667,0.133333333,0,0,0,0,1.333333333,0,0,0.149001536,1,0.333333333,3.333333333,0.666666667,4,1.666666667,1,0,0,58.66666667,1,0,0,0,5.333333333,2,1.666666667,3,0.333333333,5,0.333333333,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0.666666667,8,0.663888889,5,-1.333333333,0.008333333,0,0,0,0,1.666666667,0,0,0.19047619,1,0.333333333,3,0,4,0,1,0,0,40.66666667,0.333333333,0,0,0,5.333333333,2,2,3.333333333,0,5.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0.333333333,0,3,14,0.625,9,-2,0.125,0,0,0,0,4,0,0,0.285714286,0,0,3,0,9,0,1,0,0,79,0,0,0,0,4,2,2,3,0,4,0,1,0,0,0,0,0,0,0,0,0
358,cl1Banana Bubble,repeat-e.lgp,5,5,5,5,5,5,-2,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.854545455,5,4,0,0,0,0,0,0,4,0,1,0,0,0,1,0,2,0,1,1,1,0,0,7,0,0,0,0,9,2,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,-2.333333333,2.666666667,0.288888889,0,0,0.788888889,0,0,0,0,1.666666667,0,0,1.366666667,0,0.333333333,1.333333333,0,0.333333333,0.333333333,1,0.666666667,0,26.66666667,1.666666667,0,0,0,7.666666667,2.666666667,1,3.333333333,0.666666667,7,0,0,0,0,1.333333333,0,0,0,0,0,0,0.666666667,3.666666667,0.288888889,0,0,0.594444444,0,0,1.333333333,0,2,0,0,1.033333333,1,0.333333333,1.666666667,0,0.333333333,0.666666667,1,0.666666667,0,23.33333333,1.666666667,0,0,0,8,2.666666667,1,3.333333333,0.666666667,7.333333333,0,0,0,0,1,0,0,0,0,0,0,-2,5,0.2,0,0,0.866666667,0,0,0,0,2,0,0,0.6,0,0,2,0,0,0,1,2,0,25,3,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
359,cl1Banana Bubble,repeat-m.lgp,5,5,5,5,-4,2,-2,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.927272727,5,4,0,0,0,0,0,0,4,0,1,0,0,0,1,0,2,0,1,1,1,0,0,7,0,0,0,0,9,2,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,-2.333333333,3,0.413888889,0,0,0.761111111,0,0,0,0,1.666666667,0,0,1.2,0,0.333333333,1.333333333,0,0,0.333333333,1,0.666666667,0,25,1.666666667,0,0,0,7,2.333333333,1,2.666666667,0.333333333,6.666666667,0.666666667,0,0,0,1,0,0,0,0,0,0,-2.333333333,3,0.413888889,0,0,0.761111111,0,0,0,0,1.666666667,0,0,1.2,0,0.333333333,1.333333333,0,0,0.333333333,1,0.666666667,0,25,1.666666667,0,0,0,7,2.333333333,1,2.666666667,0.333333333,6.666666667,0.666666667,0,0,0,1,0,0,0,0,0,0,-4,2,0.375,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,12,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0
360,cl1Banana Bubble,repeat-m.lgp,5,5,5,5,0,2,-2,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,1,1,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.836363636,5,2.5,0,0,0,0,0,0,2,0,0.5,0,0,0,2,0,1.5,0,1,0.5,1,0,0,9.5,0,0,0,0,7.5,1.5,1,4.5,0.5,7,0,0.5,0,0,0,0,0,0,0,0,0,-2.333333333,3,0.413888889,0,0,0.761111111,0,0,0,0,1.666666667,0,0,1.2,0,0.333333333,1.333333333,0,0,0.333333333,1,0.666666667,0,25,1.666666667,0,0,0,7,2.333333333,1,2.666666667,0.333333333,6.666666667,0.666666667,0,0,0,1,0,0,0,0,0,0,-0.333333333,2.666666667,0.191666667,0,0,0.455555556,0,0,0,0,0.666666667,0,0,0.366666667,1,0,1.333333333,0,0.333333333,0,1,0.666666667,0,16.33333333,1,0,0,0,7,1.666666667,1,4,0,7,0.666666667,0.333333333,0,0,0.333333333,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,12,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
361,cl1Banana Bubble,repeat-f.lgp,5,5,5,5,-1,-1,-2,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,1,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,-0.909090909,5,2.5,0,0,0,0,0,0,2,0,0.5,0,0,0,2,0,1.5,0,1,0.5,1,0,0,9.5,0,0,0,0,7.5,1.5,1,4.5,0.5,7,0,0.5,0,0,0,0,0,0,0,0,0,-3.333333333,2.666666667,0.191666667,0,0,0.455555556,0,0,0,0,0.666666667,0,0,0.366666667,1,0,1.333333333,0,0.333333333,0,1,0.666666667,0,15,1,0,0,0,7,1.666666667,1,4,0,7,0.666666667,0.333333333,0,0,0.333333333,0,0,0,0,0,0,-1,1.333333333,0.125,0,0,0.166666667,0,0,0,0,0,0,0,0.166666667,2,0,1,0,0.666666667,0,1,0,0,10.66666667,0,0,0,0,6,1,1,4,0,6,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,8,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
362,cl1Banana Bubble,repeat-a.lgp,5,5,5,5,-1,-1,-2,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,1,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0,-0.981818182,5,2.5,0,0,0,0,0,0,2,0,0.5,0,0,0,2,0,1.5,0,1,0.5,1,0,0,9.5,0,0,0,0,7.5,1.5,1,4.5,0.5,7,0,0.5,0,0,0,0,0,0,0,0,0,-4,1.666666667,0.458333333,0,0,0.166666667,0,0,0.333333333,0,0,0,0,0.333333333,1,0.333333333,1,0,0.333333333,0,1,0,0.333333333,10,0,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-1,1.333333333,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0.166666667,2,0.333333333,1,0,0.666666667,0,1,0,0.333333333,10,0,0,0,0,5.333333333,1,1,3.333333333,0.333333333,4.666666667,0,1,0,0,0,0,0,0,0,0,0,-4,2,1,0,0,0,0,0,1,0,0,0,0,0.5,0,1,1,0,0,0,1,0,1,10,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
363,cl1Banana Bubble,repeat-g.lgp,5,5,5,5,-2,-4,-2,-2,-1,0.666666667,5,5,5,5,5,5,5,5,5,5,5,5,-3,1,0,0,0,4,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,-1.109090909,5,2.5,0,0,0,0,0,0,2,0,0.5,0,0,0,2,0,1.5,0,1,0.5,1,0,0,9.5,0,0,0,0,7.5,1.5,1,4.5,0.5,7,0,0.5,0,0,0,0,0,0,0,0,0,-2.333333333,6,0.433333333,3,-0.333333333,0.075,0,0,0,0,1,0,0,0.114285714,1,0.333333333,2,0.666666667,2.333333333,0.666666667,1,0,0,23.66666667,0.333333333,0,0,0,6,2,1.666666667,4,0.333333333,5.666666667,0,0,0,0.333333333,0,0.333333333,0,0,0.333333333,0.333333333,0,-2.333333333,6,0.433333333,3,-0.333333333,0.075,0,0,0,0,1,0,0,0.114285714,1,0.333333333,2,0.666666667,2.333333333,0.666666667,1,0,0,23.66666667,0.333333333,0,0,0,6,2,1.666666667,4,0.333333333,5.666666667,0,0,0,0.333333333,0,0.333333333,0,0,0.333333333,0.333333333,0,-1,10,0.5,5,0,0.125,0,0,0,0,2,0,0,0.2,0,0,2,1,5,2,1,0,0,42,1,0,0,0,4,2,2,1,1,3,0,0,0,1,0,1,0,0,0,0,0
364,cl1Banana Bubble,repeat-i.lgp,5,5,-2,0.333333333,-2,-3.333333333,-2,-2,0,0,5,5,5,5,5,5,5,5,5,5,5,5,-3,1,0,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,-1.145454545,5,8,0.083333333,5.333333333,0,0.291666667,0,1.333333333,0,0.060606061,3.333333333,0,0,0.265151515,1,0,2.333333333,2,2.666666667,0,1,0.666666667,0,49,1.666666667,0,0,0,4.666666667,1.666666667,1.666666667,3,0,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-1.666666667,8,0.557692308,2,0,0.205128205,0,0,0,0,2.666666667,0,0,0.33968254,0,0.333333333,2.666666667,1.333333333,1,0,1.333333333,0,0,38,0.666666667,0,0,0.333333333,5,2,2,3.666666667,0.666666667,4.333333333,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,7.666666667,0.516025641,3,0,0.371794872,0,1.333333333,0,0.060606061,4.666666667,0,0,0.41038961,0,0.333333333,2.666666667,1,0.666666667,0,1.333333333,0,0,35.66666667,0,0,0,0.333333333,5,2,2,3.333333333,0.666666667,4.333333333,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,5,11,0.25,9,0,0.5,0,4,0,0.181818182,8,0,0,0.545454545,0,0,3,2,2,0,1,0,0,70,0,0,0,0,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0
